"sign_ups","version","visit"
0,"A",61867
0,"A",83748
0,"A",82389
0,"A",76696
0,"A",93604
0,"A",52642
0,"A",74453
0,"A",25699
0,"A",28469
0,"A",70655
0,"A",41167
0,"A",64591
0,"A",3606
0,"A",63817
0,"A",11111
0,"A",3895
0,"A",43317
0,"A",23286
0,"A",61397
0,"A",75951
0,"A",58712
0,"A",74720
0,"A",60519
0,"A",60997
0,"A",12614
0,"A",61081
0,"A",48404
0,"A",32710
0,"A",88542
0,"A",50389
0,"A",773
1,"A",83300
0,"A",40612
0,"A",26949
0,"A",30037
0,"A",60044
0,"A",44010
0,"A",40747
0,"A",26285
0,"A",2876
0,"A",99438
0,"A",16485
0,"A",81218
0,"A",28344
0,"A",55458
0,"A",88732
0,"A",4761
0,"A",60286
0,"A",47429
1,"A",51853
0,"A",30888
0,"A",92115
0,"A",39893
0,"A",12563
0,"A",32951
0,"A",71085
0,"A",77555
0,"A",51974
0,"A",3615
0,"A",98560
0,"A",30339
0,"A",36646
0,"A",83052
0,"A",83999
0,"A",91611
0,"A",42886
0,"A",97143
0,"A",91992
0,"A",13360
0,"A",20186
0,"A",38277
0,"A",54689
0,"A",52406
0,"A",29160
0,"A",8091
0,"A",5100
0,"A",15032
0,"A",80630
0,"A",11735
0,"A",19438
0,"A",84213
0,"A",30338
1,"A",13837
0,"A",21593
0,"A",99084
0,"A",51711
0,"A",24310
0,"A",13898
0,"A",15240
0,"A",52891
0,"A",70388
0,"A",92642
0,"A",7269
0,"A",10890
1,"A",4117
0,"A",18073
0,"A",33491
0,"A",35206
0,"A",83384
0,"A",17949
0,"A",83455
0,"A",77318
0,"A",7137
0,"A",41148
0,"A",20628
0,"A",25763
0,"A",9963
0,"A",21434
0,"A",15454
1,"A",13828
0,"A",75991
0,"A",40396
0,"A",15028
0,"A",3205
0,"A",34143
0,"A",40604
0,"A",78973
0,"A",12793
0,"A",34915
0,"A",66660
0,"A",55484
0,"A",35564
0,"A",68953
0,"A",54152
0,"A",21043
0,"A",52393
0,"A",27306
0,"A",91825
0,"A",92768
0,"A",24897
0,"A",13873
0,"A",74562
0,"A",3070
0,"A",21450
0,"A",28780
0,"A",29226
1,"A",89054
0,"A",68348
0,"A",84356
0,"A",6377
0,"A",41494
1,"A",88324
0,"A",36488
0,"A",61664
0,"A",41348
0,"A",77444
0,"A",39393
0,"A",99268
0,"A",72369
0,"A",20606
0,"A",73841
0,"A",54054
0,"A",83659
0,"A",11443
0,"A",88911
0,"A",60635
0,"A",1670
0,"A",27306
0,"A",22196
0,"A",91897
0,"A",12642
0,"A",76041
0,"A",33157
1,"A",83295
0,"A",11220
0,"A",11544
0,"A",5937
0,"A",50736
0,"A",90571
0,"A",77852
0,"A",66725
0,"A",67508
0,"A",6689
0,"A",68074
1,"A",80964
0,"A",18049
1,"A",68182
0,"A",29320
0,"A",46246
0,"A",82061
0,"A",62267
0,"A",76808
0,"A",95451
0,"A",161
0,"A",25409
0,"A",58675
1,"A",84756
0,"A",95689
0,"A",32773
0,"A",93236
0,"A",73858
0,"A",17678
0,"A",51586
1,"A",88176
0,"A",62775
1,"A",55916
0,"A",83197
0,"A",9571
0,"A",40490
0,"A",9936
0,"A",2487
0,"A",72082
0,"A",44339
0,"A",64076
0,"A",78036
0,"A",76046
0,"A",17506
0,"A",33958
0,"A",33321
0,"A",25451
0,"A",46118
0,"A",96002
0,"A",28475
0,"A",87630
0,"A",95164
0,"A",11239
0,"A",74033
0,"A",67651
0,"A",28879
0,"A",21747
0,"A",22222
0,"A",90125
0,"A",38314
0,"A",30040
0,"A",47151
0,"A",39198
0,"A",11446
0,"A",16694
0,"A",65954
0,"A",53693
0,"A",65258
0,"A",15870
0,"A",64629
0,"A",73498
0,"A",44940
0,"A",57765
0,"A",84201
0,"A",94909
0,"A",810
0,"A",1571
0,"A",46450
0,"A",50957
0,"A",75781
0,"A",25936
0,"A",57479
0,"A",47611
0,"A",95195
0,"A",88321
0,"A",74455
0,"A",78447
0,"A",45105
0,"A",29347
0,"A",55374
0,"A",7103
0,"A",77707
0,"A",72722
0,"A",61102
0,"A",57578
0,"A",99432
0,"A",48576
0,"A",72513
0,"A",34445
0,"A",48440
0,"A",58883
0,"A",64762
0,"A",59793
0,"A",55302
0,"A",38629
0,"A",26713
0,"A",85512
0,"A",62709
0,"A",20370
0,"A",27516
0,"A",87547
0,"A",12194
0,"A",468
0,"A",38504
0,"A",9048
0,"A",73828
0,"A",6711
0,"A",44507
0,"A",10210
0,"A",11782
0,"A",27037
0,"A",59236
0,"A",53058
0,"A",56622
0,"A",39326
0,"A",35010
0,"A",51868
0,"A",48821
0,"A",53945
0,"A",93095
0,"A",49323
0,"A",76983
0,"A",75275
1,"A",75178
1,"A",53467
0,"A",47507
0,"A",11982
0,"A",78354
0,"A",36183
0,"A",28743
0,"A",76082
0,"A",31159
0,"A",28134
0,"A",54107
0,"A",34072
0,"A",63982
0,"A",98779
0,"A",41482
0,"A",747
0,"A",37132
0,"A",26803
0,"A",24958
0,"A",64844
0,"A",90222
0,"A",91345
0,"A",27933
0,"A",13776
1,"A",87076
0,"A",23646
1,"A",41869
0,"A",85326
0,"A",79210
0,"A",19344
0,"A",33623
0,"A",7410
0,"A",27422
0,"A",66711
0,"A",99705
1,"A",42804
0,"A",88876
0,"A",38435
0,"A",99783
0,"A",70070
0,"A",2043
0,"A",21612
0,"A",9421
0,"A",95142
0,"A",23509
0,"A",85295
0,"A",77683
0,"A",23317
0,"A",95872
0,"A",65102
0,"A",38943
0,"A",36981
0,"A",38052
0,"A",5701
0,"A",55185
0,"A",55025
0,"A",28794
0,"A",7393
0,"A",10102
0,"A",8404
0,"A",96941
0,"A",96195
0,"A",71103
0,"A",77304
0,"A",1473
0,"A",39045
0,"A",49167
0,"A",45741
0,"A",61068
0,"A",77093
0,"A",35904
0,"A",28611
0,"A",70216
0,"A",61205
0,"A",89553
0,"A",92450
0,"A",27926
0,"A",21879
0,"A",62790
0,"A",23084
0,"A",17462
0,"A",6686
0,"A",35527
1,"A",43672
0,"A",4329
0,"A",5975
1,"A",67643
0,"A",68065
0,"A",68533
1,"A",42547
1,"A",68874
0,"A",52978
0,"A",65494
0,"A",42978
0,"A",10793
1,"A",9151
0,"A",13116
0,"A",37381
0,"A",97595
0,"A",44658
0,"A",74036
0,"A",81072
0,"A",9992
0,"A",55700
0,"A",91924
0,"A",16740
0,"A",188
0,"A",80793
0,"A",67935
0,"A",57628
0,"A",80901
0,"A",72188
0,"A",1967
0,"A",91938
0,"A",84814
0,"A",24799
0,"A",33847
1,"A",56967
0,"A",40163
0,"A",7637
0,"A",92212
0,"A",8798
0,"A",79021
0,"A",83544
0,"A",14278
0,"A",94981
0,"A",98042
0,"A",92320
0,"A",71886
0,"A",99903
0,"A",37778
0,"A",81916
0,"A",61110
0,"A",60131
0,"A",59656
0,"A",78152
0,"A",52610
0,"A",331
0,"A",97061
0,"A",47194
0,"A",24091
0,"A",25355
0,"A",3955
0,"A",76427
0,"A",23573
0,"A",94765
0,"A",98121
0,"A",54456
0,"A",63535
0,"A",85824
0,"A",23358
0,"A",7438
0,"A",32411
0,"A",39241
1,"A",65894
0,"A",18174
0,"A",70945
0,"A",296
0,"A",35270
0,"A",38221
0,"A",5976
0,"A",8309
0,"A",8026
0,"A",61515
0,"A",42660
0,"A",12019
0,"A",68477
0,"A",78083
0,"A",76381
0,"A",9976
0,"A",7883
0,"A",16725
0,"A",91449
1,"A",62944
0,"A",83560
1,"A",50672
1,"A",97105
0,"A",36095
0,"A",32053
0,"A",39330
0,"A",48234
0,"A",60237
0,"A",6340
0,"A",2402
0,"A",51393
0,"A",85738
0,"A",28663
1,"A",36023
0,"A",7056
1,"A",79379
0,"A",12791
0,"A",72403
0,"A",56979
0,"A",51787
0,"A",4829
0,"A",9122
0,"A",11604
0,"A",63670
0,"A",49977
1,"A",72516
0,"A",31388
0,"A",31993
0,"A",11818
0,"A",12517
0,"A",99012
0,"A",82811
0,"A",70299
0,"A",9500
0,"A",47641
0,"A",58659
0,"A",14665
0,"A",4348
0,"A",72485
0,"A",20912
0,"A",10916
0,"A",19390
0,"A",91321
1,"A",65259
0,"A",87711
0,"A",15870
0,"A",11095
0,"A",53660
0,"A",8813
0,"A",12972
0,"A",73443
0,"A",65986
0,"A",48883
0,"A",57449
0,"A",96733
1,"A",47299
0,"A",41363
0,"A",29812
0,"A",17475
0,"A",99068
1,"A",54935
0,"A",10339
0,"A",43724
0,"A",53008
0,"A",5054
0,"A",51084
1,"A",82191
0,"A",35780
0,"A",19617
0,"A",5139
0,"A",66436
0,"A",59848
0,"A",60627
0,"A",4893
1,"A",55788
0,"A",88548
0,"A",71124
0,"A",94479
0,"A",43977
0,"A",80065
0,"A",35745
0,"A",80876
0,"A",49710
0,"A",4191
0,"A",68207
1,"A",20350
0,"A",82600
0,"A",77370
0,"A",36260
0,"A",93243
0,"A",84852
0,"A",12520
0,"A",54585
0,"A",77019
0,"A",69665
1,"A",31169
0,"A",47428
0,"A",28397
0,"A",41225
0,"A",38668
0,"A",51809
0,"A",5197
0,"A",27889
0,"A",56784
0,"A",774
1,"A",34985
0,"A",49425
0,"A",99056
0,"A",97751
0,"A",97499
0,"A",4800
0,"A",171
0,"A",86249
0,"A",5665
0,"A",93169
0,"A",27590
0,"A",11982
0,"A",97791
0,"A",88811
0,"A",92719
0,"A",9363
0,"A",15505
0,"A",58593
0,"A",53111
0,"A",74359
0,"A",92361
0,"A",72879
0,"A",94185
0,"A",49680
0,"A",19185
0,"A",35911
0,"A",58068
0,"A",67043
0,"A",31262
0,"A",30860
0,"A",98987
0,"A",27354
0,"A",79198
0,"A",54706
0,"A",30899
0,"A",83540
0,"A",29673
0,"A",63028
0,"A",37379
0,"A",18323
0,"A",89485
0,"A",6824
0,"A",84256
0,"A",5793
0,"A",24419
0,"A",37052
0,"A",34086
0,"A",87452
0,"A",74835
0,"A",30568
0,"A",29117
0,"A",31494
0,"A",55328
0,"A",9578
0,"A",36614
0,"A",66945
0,"A",52572
0,"A",11436
0,"A",63147
0,"A",22494
0,"A",45961
0,"A",93203
0,"A",57629
0,"A",9347
0,"A",4945
0,"A",11998
0,"A",48291
0,"A",38740
0,"A",73517
0,"A",8641
0,"A",79724
0,"A",69557
0,"A",19489
0,"A",4271
0,"A",16173
0,"A",99857
0,"A",96405
0,"A",98499
0,"A",93640
0,"A",12442
0,"A",69636
0,"A",50512
0,"A",99995
0,"A",10450
0,"A",81769
0,"A",33366
0,"A",48818
0,"A",75893
0,"A",94380
1,"A",2783
0,"A",77663
0,"A",35350
0,"A",88903
0,"A",45219
0,"A",6749
0,"A",69308
0,"A",87617
0,"A",76089
0,"A",15008
0,"A",62616
1,"A",29598
0,"A",17682
0,"A",47201
0,"A",39094
0,"A",51623
0,"A",33005
0,"A",66775
0,"A",41425
0,"A",20895
0,"A",91749
0,"A",62450
0,"A",95952
0,"A",21055
0,"A",37273
0,"A",15360
0,"A",16704
0,"A",24660
0,"A",75924
0,"A",81065
0,"A",40523
0,"A",85152
0,"A",50312
0,"A",37988
0,"A",938
0,"A",5785
0,"A",41382
0,"A",25745
0,"A",95006
0,"A",15998
0,"A",99059
0,"A",18796
0,"A",75925
0,"A",54158
0,"A",42574
0,"A",28153
0,"A",72815
0,"A",8982
0,"A",44618
0,"A",37776
0,"A",37231
0,"A",69194
0,"A",83073
0,"A",36614
0,"A",33634
0,"A",53815
0,"A",38718
0,"A",25504
0,"A",72686
0,"A",94725
0,"A",2761
0,"A",90827
0,"A",19295
0,"A",73054
0,"A",41127
0,"A",4889
0,"A",12857
0,"A",21012
0,"A",96294
0,"A",34378
0,"A",30845
0,"A",22652
0,"A",13756
0,"A",66717
0,"A",75378
0,"A",55880
0,"A",75809
0,"A",39456
0,"A",68200
0,"A",7603
0,"A",30907
0,"A",39485
0,"A",49923
0,"A",63437
1,"A",65861
0,"A",59695
0,"A",47408
0,"A",42814
0,"A",59139
0,"A",64478
0,"A",97146
0,"A",71050
0,"A",21619
0,"A",63625
0,"A",65186
0,"A",58918
0,"A",34492
0,"A",64801
0,"A",91963
0,"A",31806
0,"A",32002
0,"A",70064
0,"A",26161
0,"A",7406
0,"A",98270
0,"A",16111
0,"A",76998
0,"A",22833
0,"A",64609
0,"A",25540
0,"A",76243
1,"A",46566
0,"A",44962
0,"A",9596
0,"A",67711
0,"A",46353
0,"A",65980
0,"A",22453
0,"A",30908
0,"A",34421
0,"A",79071
0,"A",15447
0,"A",79397
0,"A",65607
0,"A",23990
0,"A",82176
1,"A",29062
0,"A",4200
0,"A",7683
0,"A",95353
0,"A",15193
0,"A",57962
0,"A",72639
1,"A",46920
0,"A",7281
0,"A",76800
0,"A",13627
0,"A",16946
0,"A",32755
0,"A",11381
0,"A",73905
0,"A",98755
0,"A",569
0,"A",80035
0,"A",65368
0,"A",32782
0,"A",61321
0,"A",63834
0,"A",38210
1,"A",61880
0,"A",13474
0,"A",44981
0,"A",54836
0,"A",43354
0,"A",61739
0,"A",22554
0,"A",49740
0,"A",98167
0,"A",51827
0,"A",19106
0,"A",90744
0,"A",77801
0,"A",32990
0,"A",68763
0,"A",15129
0,"A",25445
0,"A",27772
0,"A",50380
0,"A",20805
0,"A",93246
0,"A",26600
0,"A",82002
0,"A",41599
0,"A",44865
0,"A",60666
0,"A",8234
0,"A",61946
0,"A",1507
0,"A",85974
0,"A",34262
0,"A",83265
0,"A",94592
0,"A",90719
0,"A",15352
0,"A",92577
0,"A",1719
0,"A",56388
0,"A",70774
0,"A",76196
0,"A",17064
0,"A",2628
0,"A",22874
0,"A",95200
0,"A",61403
0,"A",46007
0,"A",16417
0,"A",4874
0,"A",93042
0,"A",93285
0,"A",43282
0,"A",17737
0,"A",23227
0,"A",69290
0,"A",92071
0,"A",92143
0,"A",98634
0,"A",34266
1,"A",10713
0,"A",99759
0,"A",99624
0,"A",81581
0,"A",6162
0,"A",4434
0,"A",88385
0,"A",27769
0,"A",82494
0,"A",877
0,"A",7455
0,"A",40654
0,"A",55302
0,"A",33314
0,"A",30229
0,"A",18587
0,"A",35290
0,"A",24087
0,"A",23382
0,"A",25899
0,"A",17755
0,"A",77050
0,"A",29841
0,"A",27353
0,"A",51271
0,"A",88138
0,"A",46969
0,"A",17657
0,"A",15185
0,"A",5269
0,"A",16044
0,"A",76044
0,"A",85317
0,"A",9089
0,"A",88807
0,"A",40722
0,"A",55493
0,"A",29863
0,"A",9635
0,"A",66575
0,"A",36795
0,"A",9580
0,"A",4621
0,"A",7591
0,"A",54459
0,"A",20651
0,"A",10480
0,"A",2933
0,"A",48464
0,"A",37201
0,"A",17380
0,"A",66818
0,"A",99588
0,"A",62268
0,"A",74902
0,"A",22888
0,"A",66462
0,"A",20139
0,"A",70175
0,"A",78962
0,"A",22344
0,"A",10681
0,"A",96687
0,"A",30026
0,"A",86050
0,"A",6705
0,"A",22759
0,"A",49603
0,"A",27910
0,"A",54958
0,"A",18202
0,"A",46854
0,"A",4332
0,"A",4575
0,"A",48438
0,"A",80421
0,"A",98868
0,"A",20125
0,"A",48614
0,"A",7567
0,"A",26279
1,"A",5284
0,"A",46808
0,"A",14038
0,"A",14360
0,"A",47984
0,"A",82414
1,"A",71845
0,"A",62413
0,"A",90899
0,"A",53499
0,"A",96250
0,"A",27967
0,"A",93149
0,"A",45825
0,"A",24117
0,"A",36364
0,"A",99994
1,"A",16364
0,"A",29310
0,"A",11245
1,"A",16333
0,"A",98273
1,"A",23091
0,"A",24205
0,"A",70502
0,"A",62873
0,"A",52292
0,"A",88467
0,"A",19516
0,"A",45953
0,"A",21537
0,"A",49965
0,"A",29726
0,"A",95041
0,"A",13812
0,"A",11327
0,"A",3271
0,"A",26486
0,"A",32384
0,"A",52410
0,"A",89107
1,"A",87402
0,"A",17282
0,"A",38933
0,"A",70771
1,"A",62949
0,"A",99430
0,"A",43997
0,"A",20109
0,"A",27829
0,"A",56978
0,"A",47331
0,"A",38228
0,"A",73620
0,"A",88204
0,"A",98793
0,"A",1197
0,"A",92999
0,"A",61820
0,"A",46481
0,"A",49885
0,"A",78327
0,"A",20227
0,"A",49286
0,"A",1844
0,"A",51091
0,"A",55089
0,"A",74092
0,"A",28111
0,"A",42144
0,"A",16822
0,"A",24484
0,"A",33083
0,"A",54748
0,"A",66581
0,"A",36763
0,"A",21383
0,"A",19378
0,"A",3735
0,"A",76596
0,"A",71169
1,"A",85281
0,"A",26293
0,"A",96096
0,"A",50178
0,"A",60616
0,"A",61579
0,"A",47701
0,"A",61004
0,"A",45283
0,"A",69285
0,"A",24570
0,"A",70574
0,"A",70874
0,"A",46972
0,"A",12703
0,"A",79743
0,"A",80911
0,"A",22580
0,"A",19970
0,"A",33142
0,"A",28486
0,"A",65472
1,"A",46330
0,"A",8196
0,"A",51831
0,"A",19681
0,"A",76601
0,"A",69433
0,"A",44084
0,"A",35203
0,"A",13932
0,"A",85022
0,"A",41335
0,"A",53556
0,"A",10433
1,"A",44104
0,"A",19702
0,"A",33635
0,"A",81013
0,"A",1083
0,"A",28871
0,"A",65626
0,"A",2551
0,"A",27577
0,"A",45823
0,"A",42280
1,"A",78407
0,"A",11167
0,"A",78795
0,"A",65736
0,"A",64467
0,"A",82240
0,"A",26629
0,"A",3185
0,"A",29243
0,"A",78450
0,"A",4650
0,"A",13297
0,"A",89297
0,"A",30514
0,"A",25092
0,"A",65859
0,"A",72917
0,"A",98946
0,"A",92898
0,"A",1855
0,"A",87664
0,"A",95982
1,"A",34753
0,"A",38912
0,"A",76057
0,"A",7017
0,"A",82335
0,"A",61477
0,"A",33046
0,"A",31049
0,"A",62806
0,"A",2714
0,"A",23943
0,"A",15142
1,"A",66763
0,"A",48028
0,"A",25504
0,"A",17717
0,"A",7016
0,"A",25496
0,"A",85353
0,"A",17187
0,"A",39070
0,"A",60840
0,"A",5058
0,"A",76262
0,"A",19184
0,"A",24714
0,"A",73853
0,"A",99286
0,"A",17138
0,"A",813
0,"A",23699
0,"A",16239
0,"A",84593
0,"A",85406
0,"A",2829
0,"A",88178
0,"A",66427
1,"A",98713
0,"A",16570
1,"A",96533
1,"A",40132
0,"A",25623
0,"A",42275
0,"A",76931
0,"A",78578
0,"A",89484
0,"A",9190
0,"A",30814
0,"A",90368
0,"A",38679
0,"A",29533
0,"A",57376
0,"A",68502
0,"A",96132
0,"A",17851
0,"A",8317
0,"A",94893
0,"A",5886
0,"A",9095
0,"A",53735
0,"A",90111
0,"A",30884
0,"A",23284
0,"A",85372
0,"A",58419
0,"A",76664
0,"A",2186
0,"A",59755
0,"A",35517
0,"A",2709
0,"A",96980
0,"A",9715
0,"A",53145
0,"A",67577
0,"A",55094
0,"A",79287
0,"A",61886
0,"A",458
0,"A",22746
0,"A",26590
1,"A",84962
0,"A",28357
0,"A",23042
0,"A",72579
0,"A",43211
0,"A",51904
0,"A",22850
0,"A",71679
0,"A",68180
0,"A",27450
0,"A",99039
0,"A",79532
0,"A",64390
0,"A",94527
1,"A",97504
0,"A",78972
0,"A",80788
0,"A",36263
0,"A",52913
0,"A",42436
0,"A",34266
0,"A",37752
0,"A",16427
0,"A",2751
0,"A",92862
0,"A",92991
0,"A",46647
0,"A",57271
0,"A",75701
0,"A",37149
0,"A",84375
1,"A",37696
0,"A",77697
0,"A",79051
0,"A",14303
0,"A",26684
0,"A",54738
0,"A",90435
0,"A",81079
0,"A",85388
0,"A",91310
0,"A",32602
0,"A",42289
0,"A",86876
0,"A",46765
0,"A",51674
0,"A",78629
0,"A",19662
0,"A",49887
0,"A",10558
0,"A",4212
0,"A",66361
0,"A",94179
1,"A",56245
0,"A",19192
0,"A",11707
0,"A",72353
0,"A",97201
0,"A",24814
0,"A",25681
0,"A",63151
0,"A",46147
0,"A",74569
0,"A",72129
0,"A",52809
0,"A",22845
0,"A",75916
0,"A",72124
0,"A",53619
0,"A",49742
0,"A",5792
0,"A",42421
0,"A",52295
0,"A",12666
0,"A",73547
0,"A",69918
0,"A",99355
0,"A",91812
0,"A",38685
0,"A",30812
0,"A",8322
0,"A",63568
0,"A",8156
1,"A",86464
0,"A",21686
0,"A",13921
0,"A",75680
0,"A",89163
1,"A",11976
0,"A",55264
0,"A",22473
0,"A",41987
0,"A",17859
0,"A",97504
0,"A",11850
0,"A",21512
0,"A",11355
0,"A",83597
0,"A",96279
0,"A",60094
0,"A",39719
0,"A",50658
0,"A",20538
1,"A",21419
0,"A",55180
0,"A",72779
0,"A",35333
0,"A",50456
1,"A",21016
0,"A",82127
0,"A",26009
0,"A",38883
0,"A",81986
0,"A",15897
0,"A",81787
0,"A",83217
0,"A",89173
0,"A",95321
0,"A",87240
0,"A",44543
0,"A",70633
0,"A",60515
0,"A",65625
0,"A",20213
0,"A",44732
0,"A",88824
0,"A",31483
0,"A",84975
0,"A",42975
0,"A",94621
0,"A",20771
0,"A",66297
0,"A",6873
0,"A",83705
0,"A",91139
0,"A",89213
0,"A",83159
1,"A",45313
0,"A",9881
0,"A",14760
0,"A",95212
0,"A",98805
1,"A",45264
0,"A",32933
0,"A",43071
0,"A",99875
0,"A",72102
0,"A",85578
0,"A",6090
0,"A",7018
0,"A",94842
0,"A",73542
1,"A",50967
0,"A",31303
0,"A",44165
0,"A",78068
0,"A",97517
0,"A",74564
0,"A",20028
0,"A",51752
0,"A",90627
0,"A",82671
0,"A",978
0,"A",52235
0,"A",87347
0,"A",29267
0,"A",88023
0,"A",42936
0,"A",23696
0,"A",75188
0,"A",76021
0,"A",78127
0,"A",47209
0,"A",9728
0,"A",66678
0,"A",73763
0,"A",78859
0,"A",9954
0,"A",2239
0,"A",988
0,"A",48738
0,"A",42188
0,"A",38632
0,"A",70288
0,"A",74528
0,"A",98580
0,"A",10412
0,"A",49022
0,"A",78371
0,"A",98571
0,"A",20388
0,"A",70906
0,"A",81209
0,"A",46580
0,"A",72353
0,"A",88582
0,"A",71632
0,"A",82633
0,"A",82045
0,"A",16529
0,"A",15195
0,"A",13551
0,"A",12733
0,"A",3877
0,"A",92126
0,"A",29070
0,"A",20726
0,"A",7360
0,"A",16054
0,"A",66024
0,"A",88412
1,"A",56755
0,"A",3071
0,"A",59893
0,"A",85568
0,"A",80557
0,"A",53708
0,"A",64107
0,"A",77959
0,"A",32773
0,"A",8843
0,"A",5006
0,"A",60005
0,"A",64355
0,"A",40680
0,"A",82468
0,"A",87634
0,"A",75045
0,"A",69472
0,"A",614
0,"A",75691
0,"A",5831
0,"A",81604
0,"A",83061
0,"A",30894
0,"A",95163
0,"A",12746
1,"A",22962
0,"A",34050
0,"A",6175
0,"A",98126
0,"A",62490
0,"A",12522
0,"A",95552
0,"A",96219
0,"A",66105
0,"A",99481
0,"A",14571
0,"A",33491
0,"A",36712
0,"A",70590
0,"A",76676
0,"A",87157
0,"A",84831
0,"A",73120
0,"A",74562
0,"A",91988
0,"A",42252
0,"A",91008
0,"A",9177
0,"A",79277
0,"A",64329
0,"A",41581
0,"A",76778
0,"A",82569
0,"A",52188
0,"A",26761
0,"A",16229
0,"A",39391
0,"A",49635
0,"A",84748
0,"A",53049
1,"A",60371
0,"A",2811
0,"A",72096
0,"A",10093
0,"A",53052
0,"A",43364
0,"A",38785
0,"A",94174
0,"A",6131
0,"A",72698
0,"A",60945
0,"A",65401
0,"A",48868
0,"A",38097
0,"A",16499
0,"A",88168
0,"A",37835
0,"A",54330
0,"A",42734
0,"A",22017
0,"A",68074
0,"A",64021
0,"A",44117
0,"A",61863
0,"A",2398
0,"A",85307
0,"A",11870
0,"A",51952
0,"A",35320
0,"A",56061
0,"A",66067
0,"A",78977
0,"A",32777
0,"A",66074
0,"A",46620
0,"A",83518
0,"A",83709
0,"A",58397
0,"A",83227
0,"A",8036
0,"A",6414
0,"A",79953
0,"A",14657
0,"A",87991
0,"A",15383
0,"A",33417
1,"A",63666
0,"A",28731
0,"A",53155
0,"A",93014
0,"A",15720
0,"A",29815
0,"A",30954
0,"A",65015
0,"A",72398
0,"A",69643
0,"A",17745
0,"A",90938
0,"A",31095
0,"A",26164
0,"A",29904
0,"A",26453
0,"A",32609
0,"A",52546
0,"A",85422
0,"A",34536
0,"A",23115
1,"A",51084
0,"A",14369
0,"A",14192
0,"A",16886
0,"A",39168
0,"A",91086
0,"A",60357
0,"A",25915
0,"A",66546
0,"A",41526
1,"A",80615
0,"A",89695
0,"A",27382
0,"A",49441
0,"A",3110
0,"A",57728
0,"A",48849
0,"A",1935
0,"A",84698
0,"A",69621
0,"A",9589
0,"A",84474
0,"A",67070
0,"A",24507
0,"A",45830
0,"A",88083
0,"A",29589
0,"A",96951
0,"A",16574
0,"A",44176
0,"A",75226
0,"A",28685
0,"A",34470
0,"A",6736
0,"A",62761
0,"A",50528
0,"A",4875
0,"A",42613
1,"A",49242
0,"A",68052
0,"A",84414
0,"A",13967
0,"A",83203
0,"A",114
0,"A",57927
0,"A",24067
0,"A",96726
1,"A",59960
0,"A",84741
0,"A",82317
0,"A",86837
0,"A",77625
0,"A",62446
0,"A",1723
0,"A",87080
1,"A",97752
0,"A",23532
0,"A",61537
0,"A",78136
1,"A",92065
0,"A",8559
0,"A",92157
0,"A",76558
0,"A",15674
0,"A",30977
0,"A",4974
0,"A",37491
0,"A",11929
0,"A",30465
0,"A",25675
0,"A",39117
0,"A",90198
0,"A",46948
0,"A",84397
0,"A",84831
0,"A",17874
0,"A",67752
0,"A",75617
0,"A",25471
0,"A",98782
0,"A",93875
0,"A",64521
0,"A",28603
0,"A",39985
0,"A",10281
0,"A",71212
1,"A",14620
0,"A",34785
0,"A",76160
0,"A",64141
0,"A",69022
0,"A",20728
0,"A",38290
0,"A",96701
0,"A",68855
0,"A",92435
0,"A",99937
0,"A",3468
0,"A",50365
0,"A",66343
0,"A",23396
0,"A",87556
0,"A",51744
0,"A",26499
0,"A",31783
0,"A",73845
0,"A",92886
0,"A",5258
0,"A",81859
0,"A",32458
0,"A",93163
0,"A",96643
1,"A",16228
0,"A",9557
0,"A",56740
0,"A",99962
0,"A",32915
0,"A",22902
0,"A",28863
0,"A",983
0,"A",48216
0,"A",28808
0,"A",30350
1,"A",73791
0,"A",7576
0,"A",5608
0,"A",89353
0,"A",25824
0,"A",71367
0,"A",58986
0,"A",62939
0,"A",24378
0,"A",16989
0,"A",19789
0,"A",30112
0,"A",55270
0,"A",59047
0,"A",57534
0,"A",78823
0,"A",67622
0,"A",52987
0,"A",74458
0,"A",58930
0,"A",39034
0,"A",40687
0,"A",3275
0,"A",41781
0,"A",99615
0,"A",53074
0,"A",95186
0,"A",97845
0,"A",84239
0,"A",99357
0,"A",71263
0,"A",18024
0,"A",43834
0,"A",83909
0,"A",342
0,"A",7603
0,"A",47712
0,"A",20943
0,"A",8675
0,"A",10224
0,"A",18892
0,"A",14829
0,"A",38351
0,"A",26155
0,"A",44209
0,"A",97881
0,"A",18058
0,"A",34539
0,"A",14612
0,"A",99870
0,"A",90709
0,"A",21156
0,"A",298
0,"A",35259
0,"A",79239
0,"A",79075
0,"A",34867
0,"A",78508
0,"A",52635
1,"A",10118
0,"A",67388
0,"A",46365
0,"A",89989
0,"A",22713
0,"A",25536
0,"A",94922
0,"A",95787
0,"A",53172
0,"A",49410
0,"A",54826
0,"A",17772
0,"A",37342
0,"A",501
0,"A",52455
0,"A",40391
0,"A",90841
0,"A",43873
0,"A",6239
0,"A",86943
0,"A",63162
0,"A",64733
0,"A",35447
0,"A",57439
0,"A",54545
0,"A",19058
0,"A",92910
0,"A",75311
0,"A",33058
0,"A",560
0,"A",17025
0,"A",2213
0,"A",97165
0,"A",68125
0,"A",57186
0,"A",88900
0,"A",16607
0,"A",44114
0,"A",5295
0,"A",10629
0,"A",22545
