instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
14413,8/28/2012,3,1,8,17,0,2,1,1,0.8,0.697,0.35,0.3881,90,774,864
14414,8/28/2012,3,1,8,18,0,2,1,1,0.78,0.697,0.4,0.2537,82,736,818
14415,8/28/2012,3,1,8,19,0,2,1,1,0.74,0.6667,0.45,0.1642,82,515,597
14416,8/28/2012,3,1,8,20,0,2,1,1,0.72,0.6667,0.48,0.1045,87,348,435
14417,8/28/2012,3,1,8,21,0,2,1,1,0.72,0.6667,0.48,0.0896,38,276,314
14418,8/28/2012,3,1,8,22,0,2,1,1,0.7,0.6515,0.54,0,20,196,216
14419,8/28/2012,3,1,8,23,0,2,1,1,0.68,0.6364,0.57,0,17,92,109
14420,8/29/2012,3,1,8,0,0,3,1,1,0.66,0.6212,0.69,0,8,39,47
14421,8/29/2012,3,1,8,1,0,3,1,1,0.64,0.6061,0.69,0.1343,2,12,14
14422,8/29/2012,3,1,8,2,0,3,1,1,0.62,0.5909,0.73,0.1343,2,4,6
14423,8/29/2012,3,1,8,3,0,3,1,1,0.62,0.5909,0.73,0.1045,0,9,9
14424,8/29/2012,3,1,8,4,0,3,1,1,0.6,0.5909,0.73,0.2239,2,8,10
14425,8/29/2012,3,1,8,5,0,3,1,1,0.6,0.5909,0.73,0.194,3,37,40
14426,8/29/2012,3,1,8,6,0,3,1,1,0.6,0.5909,0.73,0.194,6,175,181
14427,8/29/2012,3,1,8,7,0,3,1,1,0.64,0.6061,0.65,0.0896,23,531,554
14428,8/29/2012,3,1,8,8,0,3,1,1,0.66,0.6212,0.61,0.1642,28,780,808
14429,8/29/2012,3,1,8,9,0,3,1,1,0.7,0.6515,0.51,0.194,40,308,348
14430,8/29/2012,3,1,8,10,0,3,1,1,0.72,0.6667,0.48,0.1642,34,144,178
14431,8/29/2012,3,1,8,11,0,3,1,1,0.72,0.6515,0.45,0,67,186,253
14432,8/29/2012,3,1,8,12,0,3,1,1,0.76,0.6818,0.4,0,79,281,360
14433,8/29/2012,3,1,8,13,0,3,1,1,0.74,0.6667,0.42,0,68,232,300
14434,8/29/2012,3,1,8,14,0,3,1,1,0.76,0.6818,0.4,0.0896,87,214,301
14435,8/29/2012,3,1,8,15,0,3,1,1,0.76,0.6818,0.4,0.194,96,242,338
14436,8/29/2012,3,1,8,16,0,3,1,1,0.76,0.6667,0.37,0.1343,104,389,493
14437,8/29/2012,3,1,8,17,0,3,1,1,0.78,0.6818,0.35,0.2239,108,762,870
14438,8/29/2012,3,1,8,18,0,3,1,1,0.74,0.6667,0.42,0.1642,119,693,812
14439,8/29/2012,3,1,8,19,0,3,1,1,0.7,0.6515,0.54,0.194,120,523,643
14440,8/29/2012,3,1,8,20,0,3,1,1,0.68,0.6364,0.57,0,49,378,427
14441,8/29/2012,3,1,8,21,0,3,1,1,0.66,0.6212,0.54,0.1045,48,265,313
14442,8/29/2012,3,1,8,22,0,3,1,1,0.66,0.6212,0.54,0,50,185,235
14443,8/29/2012,3,1,8,23,0,3,1,1,0.66,0.6212,0.57,0,34,123,157
14444,8/30/2012,3,1,8,0,0,4,1,1,0.64,0.6061,0.69,0,14,51,65
14445,8/30/2012,3,1,8,1,0,4,1,1,0.64,0.6061,0.65,0,6,17,23
14446,8/30/2012,3,1,8,2,0,4,1,1,0.62,0.5909,0.73,0,3,14,17
14447,8/30/2012,3,1,8,3,0,4,1,1,0.62,0.5909,0.73,0,0,5,5
14448,8/30/2012,3,1,8,4,0,4,1,1,0.62,0.5909,0.73,0,4,4,8
14449,8/30/2012,3,1,8,5,0,4,1,1,0.62,0.5909,0.73,0,2,33,35
14450,8/30/2012,3,1,8,6,0,4,1,1,0.6,0.5606,0.83,0.1642,8,155,163
14451,8/30/2012,3,1,8,7,0,4,1,1,0.64,0.6061,0.73,0,31,501,532
14452,8/30/2012,3,1,8,8,0,4,1,1,0.66,0.6212,0.65,0,53,701,754
14453,8/30/2012,3,1,8,9,0,4,1,1,0.7,0.6515,0.58,0,57,339,396
14454,8/30/2012,3,1,8,10,0,4,1,1,0.72,0.6667,0.54,0,73,161,234
14455,8/30/2012,3,1,8,11,0,4,1,1,0.76,0.6818,0.4,0.0896,85,191,276
14456,8/30/2012,3,1,8,12,0,4,1,1,0.76,0.6818,0.45,0.1343,73,221,294
14457,8/30/2012,3,1,8,13,0,4,1,1,0.76,0.6818,0.48,0.1045,76,214,290
14458,8/30/2012,3,1,8,14,0,4,1,1,0.76,0.6818,0.48,0.1343,74,199,273
14459,8/30/2012,3,1,8,15,0,4,1,1,0.8,0.7273,0.46,0.1642,99,239,338
14460,8/30/2012,3,1,8,16,0,4,1,1,0.8,0.7273,0.43,0.1642,77,405,482
14461,8/30/2012,3,1,8,17,0,4,1,1,0.82,0.7273,0.34,0.2239,93,751,844
14462,8/30/2012,3,1,8,18,0,4,1,1,0.8,0.7121,0.38,0.1343,109,744,853
14463,8/30/2012,3,1,8,19,0,4,1,1,0.76,0.6818,0.48,0.1343,78,532,610
14464,8/30/2012,3,1,8,20,0,4,1,1,0.74,0.6818,0.58,0.1642,68,403,471
14465,8/30/2012,3,1,8,21,0,4,1,1,0.72,0.6818,0.66,0.1343,32,275,307
14466,8/30/2012,3,1,8,22,0,4,1,1,0.7,0.6515,0.7,0,38,253,291
14467,8/30/2012,3,1,8,23,0,4,1,1,0.7,0.6667,0.74,0.1045,19,133,152
14468,8/31/2012,3,1,8,0,0,5,1,1,0.68,0.6364,0.83,0.1642,13,69,82
14469,8/31/2012,3,1,8,1,0,5,1,1,0.68,0.6364,0.83,0.1642,8,24,32
14470,8/31/2012,3,1,8,2,0,5,1,1,0.66,0.5909,0.89,0.1343,9,11,20
14471,8/31/2012,3,1,8,3,0,5,1,1,0.66,0.5909,0.89,0.1045,3,2,5
14472,8/31/2012,3,1,8,4,0,5,1,1,0.64,0.5758,0.89,0.1343,0,7,7
14473,8/31/2012,3,1,8,5,0,5,1,1,0.64,0.5758,0.89,0.1642,2,27,29
14474,8/31/2012,3,1,8,6,0,5,1,2,0.64,0.5758,0.89,0.1642,7,101,108
14475,8/31/2012,3,1,8,7,0,5,1,2,0.64,0.5758,0.89,0.0896,21,400,421
14476,8/31/2012,3,1,8,8,0,5,1,2,0.7,0.6667,0.74,0,36,654,690
14477,8/31/2012,3,1,8,9,0,5,1,1,0.74,0.697,0.7,0,61,337,398
14478,8/31/2012,3,1,8,10,0,5,1,1,0.76,0.7121,0.62,0.0896,59,197,256
14479,8/31/2012,3,1,8,11,0,5,1,1,0.86,0.7424,0.28,0.2985,88,221,309
14480,8/31/2012,3,1,8,12,0,5,1,1,0.86,0.7424,0.26,0.2537,120,290,410
14481,8/31/2012,3,1,8,13,0,5,1,1,0.88,0.7576,0.27,0.3284,97,271,368
14482,8/31/2012,3,1,8,14,0,5,1,1,0.9,0.7727,0.25,0.2239,112,324,436
14483,8/31/2012,3,1,8,15,0,5,1,1,0.9,0.7879,0.27,0.2985,109,417,526
14484,8/31/2012,3,1,8,16,0,5,1,1,0.9,0.7879,0.27,0.2537,111,417,528
14485,8/31/2012,3,1,8,17,0,5,1,1,0.88,0.7727,0.32,0.1642,129,488,617
14486,8/31/2012,3,1,8,18,0,5,1,1,0.86,0.7576,0.36,0.2537,87,459,546
14487,8/31/2012,3,1,8,19,0,5,1,1,0.8,0.7424,0.49,0.1343,91,361,452
14488,8/31/2012,3,1,8,20,0,5,1,1,0.8,0.7424,0.49,0.1343,102,254,356
14489,8/31/2012,3,1,8,21,0,5,1,1,0.76,0.7121,0.58,0.194,71,232,303
14490,8/31/2012,3,1,8,22,0,5,1,1,0.76,0.7121,0.58,0.194,65,212,277
14491,8/31/2012,3,1,8,23,0,5,1,1,0.74,0.6818,0.62,0.1045,32,142,174
16638,12/1/2012,4,1,12,0,0,6,0,1,0.26,0.303,0.81,0,9,99,108
16639,12/1/2012,4,1,12,1,0,6,0,1,0.26,0.303,0.81,0,5,64,69
16640,12/1/2012,4,1,12,2,0,6,0,2,0.26,0.303,0.81,0,3,47,50
16641,12/1/2012,4,1,12,3,0,6,0,2,0.26,0.2727,0.81,0.1343,1,14,15
16642,12/1/2012,4,1,12,4,0,6,0,1,0.26,0.2879,0.81,0.0896,0,5,5
16643,12/1/2012,4,1,12,5,0,6,0,1,0.24,0.2576,0.87,0.0896,1,12,13
16644,12/1/2012,4,1,12,6,0,6,0,1,0.24,0.2424,0.87,0.1343,7,20,27
16645,12/1/2012,4,1,12,7,0,6,0,2,0.24,0.2424,0.87,0.1343,7,56,63
16646,12/1/2012,4,1,12,8,0,6,0,2,0.24,0.2424,0.87,0.1343,11,133,144
16647,12/1/2012,4,1,12,9,0,6,0,2,0.26,0.2424,0.93,0.2537,34,159,193
16648,12/1/2012,4,1,12,10,0,6,0,2,0.28,0.2727,0.89,0.1642,45,211,256
16649,12/1/2012,4,1,12,11,0,6,0,2,0.32,0.3333,0.76,0.1045,74,318,392
16650,12/1/2012,4,1,12,12,0,6,0,2,0.32,0.3333,0.81,0.0896,119,327,446
16651,12/1/2012,4,1,12,13,0,6,0,2,0.34,0.3636,0.76,0,123,386,509
16652,12/1/2012,4,1,12,14,0,6,0,2,0.36,0.3788,0.71,0,110,369,479
16653,12/1/2012,4,1,12,15,0,6,0,2,0.4,0.4091,0.62,0,113,371,484
16654,12/1/2012,4,1,12,16,0,6,0,2,0.38,0.3939,0.66,0,89,354,443
16655,12/1/2012,4,1,12,17,0,6,0,2,0.34,0.3485,0.76,0.1045,50,270,320
16656,12/1/2012,4,1,12,18,0,6,0,2,0.34,0.3636,0.76,0,42,255,297
16657,12/1/2012,4,1,12,19,0,6,0,2,0.32,0.3485,0.81,0,30,219,249
16658,12/1/2012,4,1,12,20,0,6,0,1,0.32,0.3485,0.81,0,28,170,198
16659,12/1/2012,4,1,12,21,0,6,0,2,0.3,0.3333,0.87,0,23,135,158
16660,12/1/2012,4,1,12,22,0,6,0,2,0.3,0.3333,0.87,0,17,130,147
16661,12/1/2012,4,1,12,23,0,6,0,2,0.32,0.3485,0.81,0,10,116,126
16662,12/2/2012,4,1,12,0,0,0,0,2,0.3,0.3182,0.87,0.0896,9,108,117
16663,12/2/2012,4,1,12,1,0,0,0,2,0.3,0.3182,0.87,0.0896,10,84,94
16664,12/2/2012,4,1,12,2,0,0,0,2,0.3,0.3333,0.87,0,2,72,74
16665,12/2/2012,4,1,12,3,0,0,0,2,0.26,0.303,0.93,0,4,21,25
16666,12/2/2012,4,1,12,4,0,0,0,2,0.26,0.303,0.93,0,1,6,7
16667,12/2/2012,4,1,12,5,0,0,0,2,0.26,0.303,0.93,0,1,7,8
16668,12/2/2012,4,1,12,6,0,0,0,2,0.24,0.2424,0.93,0.1343,1,15,16
16669,12/2/2012,4,1,12,7,0,0,0,2,0.24,0.2424,0.93,0.1343,5,26,31
16670,12/2/2012,4,1,12,8,0,0,0,2,0.26,0.2879,0.93,0.0896,12,81,93
16671,12/2/2012,4,1,12,9,0,0,0,2,0.28,0.2727,0.93,0.1642,37,135,172
16672,12/2/2012,4,1,12,10,0,0,0,2,0.3,0.3333,0.87,0,63,230,293
16673,12/2/2012,4,1,12,11,0,0,0,2,0.32,0.3182,0.81,0.1642,81,274,355
16674,12/2/2012,4,1,12,12,0,0,0,2,0.34,0.3333,0.81,0.1642,111,409,520
16675,12/2/2012,4,1,12,13,0,0,0,1,0.4,0.4091,0.71,0.2239,84,347,431
16676,12/2/2012,4,1,12,14,0,0,0,1,0.44,0.4394,0.62,0.2537,142,331,473
16677,12/2/2012,4,1,12,15,0,0,0,1,0.44,0.4394,0.67,0.1343,106,311,417
16678,12/2/2012,4,1,12,16,0,0,0,2,0.44,0.4394,0.67,0.1045,85,358,443
16679,12/2/2012,4,1,12,17,0,0,0,3,0.4,0.4091,0.76,0.194,59,244,303
16680,12/2/2012,4,1,12,18,0,0,0,2,0.44,0.4394,0.72,0.1045,25,178,203
16681,12/2/2012,4,1,12,19,0,0,0,2,0.4,0.4091,0.82,0.194,16,158,174
16682,12/2/2012,4,1,12,20,0,0,0,2,0.42,0.4242,0.82,0.194,12,142,154
16683,12/2/2012,4,1,12,21,0,0,0,2,0.44,0.4394,0.77,0.2239,8,91,99
16684,12/2/2012,4,1,12,22,0,0,0,2,0.44,0.4394,0.77,0.194,11,85,96
16685,12/2/2012,4,1,12,23,0,0,0,2,0.42,0.4242,0.82,0.1343,7,44,51
16686,12/3/2012,4,1,12,0,0,1,1,2,0.42,0.4242,0.82,0.1642,3,18,21
16687,12/3/2012,4,1,12,1,0,1,1,1,0.4,0.4091,0.82,0.1343,2,11,13
16688,12/3/2012,4,1,12,2,0,1,1,1,0.42,0.4242,0.77,0.1642,1,9,10
16689,12/3/2012,4,1,12,3,0,1,1,1,0.38,0.3939,0.87,0,2,6,8
16690,12/3/2012,4,1,12,4,0,1,1,1,0.36,0.3788,0.93,0,1,4,5
16691,12/3/2012,4,1,12,5,0,1,1,1,0.34,0.3485,0.93,0.0896,0,38,38
16692,12/3/2012,4,1,12,6,0,1,1,1,0.36,0.3788,0.93,0,2,136,138
16693,12/3/2012,4,1,12,7,0,1,1,2,0.34,0.3636,0.93,0,9,387,396
16694,12/3/2012,4,1,12,8,0,1,1,1,0.36,0.3788,0.93,0,19,712,731
16695,12/3/2012,4,1,12,9,0,1,1,1,0.4,0.4091,0.87,0.0896,19,289,308
16696,12/3/2012,4,1,12,10,0,1,1,1,0.44,0.4394,0.77,0.1343,31,105,136
16697,12/3/2012,4,1,12,11,0,1,1,1,0.48,0.4697,0.77,0.1343,51,182,233
16698,12/3/2012,4,1,12,12,0,1,1,1,0.52,0.5,0.68,0.1642,40,228,268
16699,12/3/2012,4,1,12,13,0,1,1,1,0.58,0.5455,0.56,0.0896,81,240,321
16700,12/3/2012,4,1,12,14,0,1,1,1,0.6,0.6212,0.53,0,51,209,260
16701,12/3/2012,4,1,12,15,0,1,1,1,0.6,0.6212,0.56,0,58,210,268
16702,12/3/2012,4,1,12,16,0,1,1,1,0.6,0.6212,0.53,0.1343,45,397,442
16703,12/3/2012,4,1,12,17,0,1,1,1,0.52,0.5,0.63,0.1045,43,665,708
16704,12/3/2012,4,1,12,18,0,1,1,1,0.5,0.4848,0.68,0.0896,26,666,692
16705,12/3/2012,4,1,12,19,0,1,1,1,0.5,0.4848,0.68,0.0896,27,444,471
16706,12/3/2012,4,1,12,20,0,1,1,2,0.46,0.4545,0.77,0,16,284,300
16707,12/3/2012,4,1,12,21,0,1,1,1,0.44,0.4394,0.82,0.194,14,207,221
16708,12/3/2012,4,1,12,22,0,1,1,1,0.42,0.4242,0.82,0.1045,5,139,144
16709,12/3/2012,4,1,12,23,0,1,1,1,0.42,0.4242,0.82,0.1045,9,93,102
16710,12/4/2012,4,1,12,0,0,2,1,1,0.42,0.4242,0.88,0.1045,6,49,55
16711,12/4/2012,4,1,12,1,0,2,1,1,0.42,0.4242,0.82,0.1045,3,22,25
16712,12/4/2012,4,1,12,2,0,2,1,1,0.42,0.4242,0.88,0.0896,3,5,8
16713,12/4/2012,4,1,12,3,0,2,1,2,0.4,0.4091,0.87,0.1343,1,3,4
16714,12/4/2012,4,1,12,4,0,2,1,2,0.4,0.4091,0.87,0.1343,0,7,7
16715,12/4/2012,4,1,12,5,0,2,1,2,0.44,0.4394,0.88,0,1,45,46
16716,12/4/2012,4,1,12,6,0,2,1,2,0.36,0.3788,0.93,0,3,150,153
16717,12/4/2012,4,1,12,7,0,2,1,1,0.42,0.4242,0.88,0.1343,7,495,502
16718,12/4/2012,4,1,12,8,0,2,1,2,0.44,0.4394,0.88,0.1642,21,700,721
16719,12/4/2012,4,1,12,9,0,2,1,1,0.46,0.4545,0.82,0.1045,19,317,336
16720,12/4/2012,4,1,12,10,0,2,1,1,0.46,0.4545,0.82,0.194,26,130,156
16721,12/4/2012,4,1,12,11,0,2,1,1,0.48,0.4697,0.77,0.194,24,183,207
16722,12/4/2012,4,1,12,12,0,2,1,1,0.52,0.5,0.68,0.194,39,273,312
16723,12/4/2012,4,1,12,13,0,2,1,2,0.54,0.5152,0.64,0.1642,39,233,272
16724,12/4/2012,4,1,12,14,0,2,1,2,0.58,0.5455,0.56,0.2239,39,231,270
16725,12/4/2012,4,1,12,15,0,2,1,2,0.6,0.6212,0.49,0.2537,56,244,300
16726,12/4/2012,4,1,12,16,0,2,1,1,0.58,0.5455,0.49,0.2836,44,391,435
16727,12/4/2012,4,1,12,17,0,2,1,1,0.52,0.5,0.59,0.2239,43,700,743
16728,12/4/2012,4,1,12,18,0,2,1,1,0.5,0.4848,0.63,0.2239,38,693,731
16729,12/4/2012,4,1,12,19,0,2,1,1,0.48,0.4697,0.67,0.2239,46,414,460
16730,12/4/2012,4,1,12,20,0,2,1,2,0.5,0.4848,0.63,0.2239,34,272,306
16731,12/4/2012,4,1,12,21,0,2,1,2,0.5,0.4848,0.63,0.2537,28,252,280
16732,12/4/2012,4,1,12,22,0,2,1,2,0.5,0.4848,0.63,0.2985,26,155,181
16733,12/4/2012,4,1,12,23,0,2,1,1,0.48,0.4697,0.67,0.2537,5,91,96
16734,12/5/2012,4,1,12,0,0,3,1,1,0.5,0.4848,0.59,0.2836,6,31,37
16735,12/5/2012,4,1,12,1,0,3,1,1,0.52,0.5,0.55,0.3284,0,11,11
16736,12/5/2012,4,1,12,2,0,3,1,1,0.46,0.4545,0.67,0.1642,2,7,9
16737,12/5/2012,4,1,12,3,0,3,1,1,0.48,0.4697,0.67,0.1343,0,7,7
16738,12/5/2012,4,1,12,4,0,3,1,1,0.5,0.4848,0.63,0.4478,1,9,10
16739,12/5/2012,4,1,12,5,0,3,1,1,0.5,0.4848,0.59,0.2836,1,48,49
16740,12/5/2012,4,1,12,6,0,3,1,3,0.48,0.4697,0.55,0.3881,5,119,124
16741,12/5/2012,4,1,12,7,0,3,1,3,0.46,0.4545,0.59,0.2985,9,389,398
16742,12/5/2012,4,1,12,8,0,3,1,2,0.44,0.4394,0.58,0.2836,22,737,759
16743,12/5/2012,4,1,12,9,0,3,1,2,0.44,0.4394,0.51,0.2239,26,362,388
16744,12/5/2012,4,1,12,10,0,3,1,2,0.44,0.4394,0.47,0.3582,14,127,141
16745,12/5/2012,4,1,12,11,0,3,1,1,0.44,0.4394,0.44,0.2836,11,161,172
16746,12/5/2012,4,1,12,12,0,3,1,1,0.44,0.4394,0.41,0.2836,24,208,232
16747,12/5/2012,4,1,12,13,0,3,1,1,0.46,0.4545,0.41,0.2836,14,200,214
16748,12/5/2012,4,1,12,14,0,3,1,1,0.48,0.4697,0.33,0.4925,39,179,218
16749,12/5/2012,4,1,12,15,0,3,1,1,0.48,0.4697,0.33,0.2836,20,265,285
16750,12/5/2012,4,1,12,16,0,3,1,1,0.46,0.4545,0.33,0.2836,23,354,377
16751,12/5/2012,4,1,12,17,0,3,1,1,0.44,0.4394,0.35,0.2836,29,576,605
16752,12/5/2012,4,1,12,18,0,3,1,1,0.42,0.4242,0.35,0.4478,29,580,609
16753,12/5/2012,4,1,12,19,0,3,1,1,0.38,0.3939,0.43,0.3582,14,400,414
16754,12/5/2012,4,1,12,20,0,3,1,1,0.34,0.303,0.46,0.3881,19,274,293
16755,12/5/2012,4,1,12,21,0,3,1,1,0.34,0.303,0.46,0.4179,14,184,198
16756,12/5/2012,4,1,12,22,0,3,1,1,0.32,0.2879,0.45,0.3881,4,101,105
16757,12/5/2012,4,1,12,23,0,3,1,1,0.3,0.2727,0.49,0.3881,5,69,74
16758,12/6/2012,4,1,12,0,0,4,1,1,0.26,0.2424,0.48,0.2836,1,43,44
16759,12/6/2012,4,1,12,1,0,4,1,1,0.26,0.2424,0.48,0.2836,0,16,16
16760,12/6/2012,4,1,12,2,0,4,1,1,0.24,0.2121,0.52,0.2836,0,9,9
16761,12/6/2012,4,1,12,3,0,4,1,1,0.22,0.2273,0.55,0.194,0,2,2
16762,12/6/2012,4,1,12,4,0,4,1,1,0.22,0.2121,0.55,0.2985,1,8,9
16763,12/6/2012,4,1,12,5,0,4,1,1,0.22,0.2121,0.55,0.2836,0,32,32
16764,12/6/2012,4,1,12,6,0,4,1,1,0.22,0.2121,0.55,0.2985,2,122,124
16765,12/6/2012,4,1,12,7,0,4,1,1,0.22,0.2121,0.51,0.2985,8,381,389
16766,12/6/2012,4,1,12,8,0,4,1,1,0.22,0.2121,0.51,0.2985,13,646,659
16767,12/6/2012,4,1,12,9,0,4,1,1,0.24,0.2273,0.48,0.194,19,257,276
16768,12/6/2012,4,1,12,10,0,4,1,1,0.24,0.2273,0.52,0.194,23,122,145
16769,12/6/2012,4,1,12,11,0,4,1,1,0.26,0.2576,0.48,0.1642,16,162,178
16770,12/6/2012,4,1,12,12,0,4,1,1,0.28,0.3182,0.41,0,29,206,235
16771,12/6/2012,4,1,12,13,0,4,1,1,0.3,0.3333,0.39,0,33,212,245
16772,12/6/2012,4,1,12,14,0,4,1,1,0.3,0.3182,0.42,0.0896,37,175,212
16773,12/6/2012,4,1,12,15,0,4,1,1,0.32,0.3485,0.39,0,38,232,270
16774,12/6/2012,4,1,12,16,0,4,1,1,0.32,0.3485,0.42,0,39,292,331
16775,12/6/2012,4,1,12,17,0,4,1,1,0.3,0.3182,0.45,0.1045,31,586,617
16776,12/6/2012,4,1,12,18,0,4,1,1,0.28,0.2727,0.45,0.1642,23,542,565
16777,12/6/2012,4,1,12,19,0,4,1,1,0.26,0.2576,0.6,0.194,13,360,373
16778,12/6/2012,4,1,12,20,0,4,1,2,0.24,0.2576,0.6,0.1045,5,222,227
16779,12/6/2012,4,1,12,21,0,4,1,2,0.24,0.2424,0.6,0.1343,7,184,191
16780,12/6/2012,4,1,12,22,0,4,1,1,0.24,0.2424,0.65,0.1642,2,131,133
16781,12/6/2012,4,1,12,23,0,4,1,1,0.24,0.2424,0.65,0.1642,0,93,93
16782,12/7/2012,4,1,12,0,0,5,1,1,0.24,0.2576,0.7,0.1045,3,45,48
16783,12/7/2012,4,1,12,1,0,5,1,2,0.24,0.2273,0.7,0.194,2,26,28
16784,12/7/2012,4,1,12,2,0,5,1,2,0.26,0.2727,0.7,0.1343,0,11,11
16785,12/7/2012,4,1,12,3,0,5,1,2,0.26,0.2576,0.81,0.194,0,5,5
16786,12/7/2012,4,1,12,4,0,5,1,1,0.26,0.2727,0.75,0.1045,0,10,10
16787,12/7/2012,4,1,12,5,0,5,1,2,0.26,0.2727,0.81,0.1045,1,25,26
16788,12/7/2012,4,1,12,6,0,5,1,2,0.28,0.2727,0.75,0.1642,0,84,84
16789,12/7/2012,4,1,12,7,0,5,1,3,0.28,0.2727,0.81,0.1642,3,212,215
16790,12/7/2012,4,1,12,8,0,5,1,2,0.3,0.2879,0.75,0.194,11,430,441
16791,12/7/2012,4,1,12,9,0,5,1,2,0.3,0.303,0.81,0.1343,10,291,301
16792,12/7/2012,4,1,12,10,0,5,1,2,0.32,0.3182,0.76,0.1642,16,150,166
16793,12/7/2012,4,1,12,11,0,5,1,2,0.32,0.3182,0.76,0.194,20,183,203
16794,12/7/2012,4,1,12,12,0,5,1,2,0.34,0.3333,0.71,0.194,36,204,240
16795,12/7/2012,4,1,12,13,0,5,1,2,0.36,0.3485,0.66,0.1343,23,197,220
16796,12/7/2012,4,1,12,14,0,5,1,2,0.36,0.3485,0.71,0.1642,40,175,215
16797,12/7/2012,4,1,12,15,0,5,1,2,0.36,0.3485,0.71,0.1642,34,269,303
16798,12/7/2012,4,1,12,16,0,5,1,1,0.36,0.3485,0.76,0.1343,39,336,375
16799,12/7/2012,4,1,12,17,0,5,1,2,0.38,0.3939,0.66,0,29,539,568
16800,12/7/2012,4,1,12,18,0,5,1,2,0.38,0.3939,0.71,0.1045,25,473,498
16801,12/7/2012,4,1,12,19,0,5,1,2,0.38,0.3939,0.76,0,15,337,352
16802,12/7/2012,4,1,12,20,0,5,1,3,0.38,0.3939,0.76,0.1045,12,229,241
16803,12/7/2012,4,1,12,21,0,5,1,2,0.36,0.3636,0.93,0.1045,9,162,171
16804,12/7/2012,4,1,12,22,0,5,1,2,0.36,0.3636,0.93,0.0896,15,150,165
16805,12/7/2012,4,1,12,23,0,5,1,2,0.36,0.3636,0.93,0.0896,6,116,122
16806,12/8/2012,4,1,12,0,0,6,0,2,0.36,0.3636,0.93,0.0896,5,98,103
16807,12/8/2012,4,1,12,1,0,6,0,2,0.36,0.3485,0.93,0.1343,16,84,100
16808,12/8/2012,4,1,12,2,0,6,0,2,0.36,0.3485,0.93,0.1343,3,67,70
16809,12/8/2012,4,1,12,3,0,6,0,2,0.36,0.3636,0.93,0.1045,6,23,29
16810,12/8/2012,4,1,12,4,0,6,0,2,0.36,0.3788,0.93,0,3,9,12
16811,12/8/2012,4,1,12,5,0,6,0,2,0.36,0.3636,0.93,0.1045,2,4,6
16812,12/8/2012,4,1,12,6,0,6,0,2,0.36,0.3636,0.93,0.1045,1,19,20
16813,12/8/2012,4,1,12,7,0,6,0,2,0.36,0.3636,1,0.0896,3,36,39
16814,12/8/2012,4,1,12,8,0,6,0,2,0.38,0.3939,0.94,0.0896,5,106,111
16815,12/8/2012,4,1,12,9,0,6,0,2,0.38,0.3939,0.94,0,17,153,170
16816,12/8/2012,4,1,12,10,0,6,0,2,0.4,0.4091,0.87,0.1343,43,244,287
16817,12/8/2012,4,1,12,11,0,6,0,2,0.4,0.4091,0.87,0.1045,63,341,404
16818,12/8/2012,4,1,12,12,0,6,0,2,0.4,0.4091,0.87,0.2239,122,364,486
16819,12/8/2012,4,1,12,13,0,6,0,2,0.4,0.4091,0.87,0.1642,148,399,547
16820,12/8/2012,4,1,12,14,0,6,0,2,0.4,0.4091,0.87,0.2836,164,378,542
16821,12/8/2012,4,1,12,15,0,6,0,1,0.42,0.4242,0.82,0.1642,167,374,541
16822,12/8/2012,4,1,12,16,0,6,0,1,0.42,0.4242,0.82,0.1642,139,368,507
16823,12/8/2012,4,1,12,17,0,6,0,1,0.38,0.3939,0.87,0.1343,77,268,345
16824,12/8/2012,4,1,12,18,0,6,0,1,0.4,0.4091,0.87,0.1045,40,264,304
16825,12/8/2012,4,1,12,19,0,6,0,1,0.4,0.4091,0.87,0,34,212,246
16826,12/8/2012,4,1,12,20,0,6,0,2,0.36,0.3788,1,0,20,162,182
16827,12/8/2012,4,1,12,21,0,6,0,2,0.36,0.3788,1,0,34,175,209
16828,12/8/2012,4,1,12,22,0,6,0,2,0.38,0.3939,0.94,0.1045,23,137,160
16829,12/8/2012,4,1,12,23,0,6,0,2,0.4,0.4091,0.94,0,18,144,162
16830,12/9/2012,4,1,12,0,0,0,0,2,0.4,0.4091,0.87,0.1343,15,103,118
16831,12/9/2012,4,1,12,1,0,0,0,2,0.4,0.4091,0.87,0.1045,17,85,102
16832,12/9/2012,4,1,12,2,0,0,0,2,0.4,0.4091,0.87,0.1045,8,70,78
16833,12/9/2012,4,1,12,3,0,0,0,2,0.4,0.4091,0.87,0.1045,14,34,48
16834,12/9/2012,4,1,12,4,0,0,0,2,0.4,0.4091,0.94,0.1045,1,11,12
16835,12/9/2012,4,1,12,5,0,0,0,2,0.4,0.4091,0.87,0.1045,0,8,8
16836,12/9/2012,4,1,12,6,0,0,0,3,0.4,0.4091,0.94,0.1045,0,6,6
16837,12/9/2012,4,1,12,7,0,0,0,3,0.4,0.4091,0.87,0.2239,1,22,23
16838,12/9/2012,4,1,12,8,0,0,0,3,0.4,0.4091,0.87,0.1642,1,68,69
16839,12/9/2012,4,1,12,9,0,0,0,2,0.4,0.4091,0.87,0.2537,9,94,103
16840,12/9/2012,4,1,12,10,0,0,0,2,0.4,0.4091,0.87,0.2836,39,180,219
16841,12/9/2012,4,1,12,11,0,0,0,2,0.4,0.4091,0.87,0.2985,40,210,250
